Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 28, 2024 5:00 AM;Jun 28, 2024 6:00 AM;44,768.75;44,843.50;74.75;33,749.00
Jun 28, 2024 6:00 AM;Jun 28, 2024 7:00 AM;51,365.00;51,412.50;47.50;37,158.75
Jun 28, 2024 7:00 AM;Jun 28, 2024 8:00 AM;56,559.50;56,571.00;11.50;36,601.25
Jun 28, 2024 8:00 AM;Jun 28, 2024 9:00 AM;60,009.75;60,391.50;381.75;31,474.75
Jun 28, 2024 9:00 AM;Jun 28, 2024 10:00 AM;60,404.25;61,887.00;1,482.75;22,224.75
Jun 28, 2024 10:00 AM;Jun 28, 2024 11:00 AM;61,153.50;64,427.75;3,274.25;13,651.75
Jun 28, 2024 11:00 AM;Jun 28, 2024 12:00 PM;61,660.50;66,601.75;4,941.25;8,019.00
Jun 28, 2024 12:00 PM;Jun 28, 2024 1:00 PM;61,091.50;66,518.75;5,427.25;4,741.00
Jun 28, 2024 1:00 PM;Jun 28, 2024 2:00 PM;60,290.75;65,919.00;5,628.25;2,061.25
Jun 28, 2024 2:00 PM;Jun 28, 2024 3:00 PM;58,056.25;63,435.75;5,379.50;1,005.00
Jun 28, 2024 3:00 PM;Jun 28, 2024 4:00 PM;56,907.50;62,270.00;5,362.50;2,669.75
Jun 28, 2024 4:00 PM;Jun 28, 2024 5:00 PM;56,557.00;62,027.00;5,470.00;6,429.75
Jun 28, 2024 5:00 PM;Jun 28, 2024 6:00 PM;57,325.75;62,304.25;4,978.50;13,271.75
Jun 28, 2024 6:00 PM;Jun 28, 2024 7:00 PM;56,639.75;58,855.50;2,215.75;23,113.50
Jun 28, 2024 7:00 PM;Jun 28, 2024 8:00 PM;55,746.75;56,061.25;314.50;32,718.00
Jun 28, 2024 8:00 PM;Jun 28, 2024 9:00 PM;53,184.50;53,192.25;7.75;38,672.75
Jun 28, 2024 9:00 PM;Jun 28, 2024 10:00 PM;50,521.50;50,526.50;5.00;40,525.00
Jun 28, 2024 10:00 PM;Jun 28, 2024 11:00 PM;48,500.75;48,505.75;5.00;40,574.75
Jun 28, 2024 11:00 PM;Jun 29, 2024 12:00 AM;45,398.25;45,459.75;61.50;38,743.00
Jun 29, 2024 12:00 AM;Jun 29, 2024 1:00 AM;42,221.50;42,232.50;11.00;36,655.75
Jun 29, 2024 1:00 AM;Jun 29, 2024 2:00 AM;39,889.75;39,917.25;27.50;35,210.50
Jun 29, 2024 2:00 AM;Jun 29, 2024 3:00 AM;38,233.25;38,257.75;24.50;34,221.00
Jun 29, 2024 3:00 AM;Jun 29, 2024 4:00 AM;37,459.50;37,496.75;37.25;33,821.50
Jun 29, 2024 4:00 AM;Jun 29, 2024 5:00 AM;37,283.50;37,332.00;48.50;33,801.75
Jun 29, 2024 5:00 AM;Jun 29, 2024 6:00 AM;37,192.00;37,240.50;48.50;32,818.00
Jun 29, 2024 6:00 AM;Jun 29, 2024 7:00 AM;39,100.75;39,164.00;63.25;31,612.25
Jun 29, 2024 7:00 AM;Jun 29, 2024 8:00 AM;42,281.75;42,489.25;207.50;28,689.25
Jun 29, 2024 8:00 AM;Jun 29, 2024 9:00 AM;45,605.00;46,743.50;1,138.50;23,105.00
Jun 29, 2024 9:00 AM;Jun 29, 2024 10:00 AM;48,470.25;52,207.00;3,736.75;17,106.75
Jun 29, 2024 10:00 AM;Jun 29, 2024 11:00 AM;49,488.00;54,028.25;4,540.25;11,482.25
Jun 29, 2024 11:00 AM;Jun 29, 2024 12:00 PM;49,187.75;54,319.00;5,131.25;6,970.75
Jun 29, 2024 12:00 PM;Jun 29, 2024 1:00 PM;48,362.00;53,725.00;5,363.00;4,156.75
Jun 29, 2024 1:00 PM;Jun 29, 2024 2:00 PM;47,401.25;52,781.25;5,380.00;3,091.25
Jun 29, 2024 2:00 PM;Jun 29, 2024 3:00 PM;46,417.25;51,405.50;4,988.25;4,651.25
Jun 29, 2024 3:00 PM;Jun 29, 2024 4:00 PM;46,530.00;50,863.50;4,333.50;9,660.25
Jun 29, 2024 4:00 PM;Jun 29, 2024 5:00 PM;46,592.75;50,388.00;3,795.25;16,488.00
Jun 29, 2024 5:00 PM;Jun 29, 2024 6:00 PM;46,903.50;47,876.50;973.00;24,284.25
Jun 29, 2024 6:00 PM;Jun 29, 2024 7:00 PM;48,356.00;48,368.50;12.50;33,334.75
Jun 29, 2024 7:00 PM;Jun 29, 2024 8:00 PM;48,081.75;48,082.75;1.00;38,212.50
Jun 29, 2024 8:00 PM;Jun 29, 2024 9:00 PM;46,166.75;46,167.75;1.00;36,946.50
Jun 29, 2024 9:00 PM;Jun 29, 2024 10:00 PM;44,276.00;44,311.25;35.25;33,395.75
Jun 29, 2024 10:00 PM;Jun 29, 2024 11:00 PM;43,919.25;43,932.75;13.50;30,661.75
Jun 29, 2024 11:00 PM;Jun 30, 2024 12:00 AM;41,102.75;41,129.50;26.75;25,085.50
Jun 30, 2024 12:00 AM;Jun 30, 2024 1:00 AM;39,654.75;39,763.00;108.25;23,227.25
Jun 30, 2024 1:00 AM;Jun 30, 2024 2:00 AM;38,705.00;39,166.75;461.75;22,090.50
Jun 30, 2024 2:00 AM;Jun 30, 2024 3:00 AM;37,804.75;39,462.00;1,657.25;20,928.25
Jun 30, 2024 3:00 AM;Jun 30, 2024 4:00 AM;37,609.50;39,499.25;1,889.75;21,927.00
Jun 30, 2024 4:00 AM;Jun 30, 2024 5:00 AM;37,756.25;39,928.00;2,171.75;22,607.00
Jun 30, 2024 5:00 AM;Jun 30, 2024 6:00 AM;36,960.75;39,629.25;2,668.50;23,363.50
Jun 30, 2024 6:00 AM;Jun 30, 2024 7:00 AM;37,027.50;38,583.75;1,556.25;24,406.75
Jun 30, 2024 7:00 AM;Jun 30, 2024 8:00 AM;38,853.00;40,067.25;1,214.25;24,775.50
Jun 30, 2024 8:00 AM;Jun 30, 2024 9:00 AM;40,834.75;42,179.75;1,345.00;23,992.75
Jun 30, 2024 9:00 AM;Jun 30, 2024 10:00 AM;43,994.50;45,488.00;1,493.50;22,265.75
Jun 30, 2024 10:00 AM;Jun 30, 2024 11:00 AM;47,220.75;51,292.25;4,071.50;21,419.75
Jun 30, 2024 11:00 AM;Jun 30, 2024 12:00 PM;49,258.00;54,142.25;4,884.25;19,043.00
Jun 30, 2024 12:00 PM;Jun 30, 2024 1:00 PM;49,141.25;54,160.50;5,019.25;16,292.75
Jun 30, 2024 1:00 PM;Jun 30, 2024 2:00 PM;47,257.25;52,701.00;5,443.75;13,192.25
Jun 30, 2024 2:00 PM;Jun 30, 2024 3:00 PM;46,403.50;51,275.00;4,871.50;13,314.25
Jun 30, 2024 3:00 PM;Jun 30, 2024 4:00 PM;46,669.25;51,845.00;5,175.75;15,164.25
Jun 30, 2024 4:00 PM;Jun 30, 2024 5:00 PM;46,498.00;51,317.75;4,819.75;17,884.25
Jun 30, 2024 5:00 PM;Jun 30, 2024 6:00 PM;47,892.50;50,067.00;2,174.50;22,987.00
Jun 30, 2024 6:00 PM;Jun 30, 2024 7:00 PM;49,275.00;50,767.75;1,492.75;28,062.00
Jun 30, 2024 7:00 PM;Jun 30, 2024 8:00 PM;48,615.75;48,821.00;205.25;32,095.25
Jun 30, 2024 8:00 PM;Jun 30, 2024 9:00 PM;47,644.00;47,657.00;13.00;34,966.50
Jun 30, 2024 9:00 PM;Jun 30, 2024 10:00 PM;46,226.25;46,241.50;15.25;36,804.00
Jun 30, 2024 10:00 PM;Jun 30, 2024 11:00 PM;45,566.25;45,581.50;15.25;38,269.75
Jun 30, 2024 11:00 PM;Jul 1, 2024 12:00 AM;43,048.00;43,066.50;18.50;36,816.00
